match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker_name,non_striker_name,bowler_name,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,21.3,India,England,RGSharma,KLRahul,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,21.4,India,England,RGSharma,KLRahul,MAWood,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,21.5,India,England,KLRahul,RGSharma,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,21.6,India,England,KLRahul,RGSharma,MAWood,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,22.1,India,England,KLRahul,RGSharma,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,22.2,India,England,KLRahul,RGSharma,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,22.3,India,England,KLRahul,RGSharma,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,22.4,India,England,KLRahul,RGSharma,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,22.5,India,England,KLRahul,RGSharma,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,22.6,India,England,KLRahul,RGSharma,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,23.1,India,England,RGSharma,KLRahul,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,23.2,India,England,RGSharma,KLRahul,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,23.3,India,England,RGSharma,KLRahul,MAWood,2,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,23.4,India,England,RGSharma,KLRahul,MAWood,6,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,23.5,India,England,RGSharma,KLRahul,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,23.6,India,England,RGSharma,KLRahul,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,24.1,India,England,KLRahul,RGSharma,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,24.2,India,England,KLRahul,RGSharma,LSLivingstone,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,24.3,India,England,KLRahul,RGSharma,LSLivingstone,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,24.4,India,England,KLRahul,RGSharma,LSLivingstone,2,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,24.5,India,England,KLRahul,RGSharma,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,24.6,India,England,KLRahul,RGSharma,LSLivingstone,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,25.1,India,England,KLRahul,RGSharma,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,25.2,India,England,RGSharma,KLRahul,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,25.3,India,England,RGSharma,KLRahul,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,25.4,India,England,KLRahul,RGSharma,MMAli,2,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,25.5,India,England,KLRahul,RGSharma,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,25.6,India,England,KLRahul,RGSharma,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,26.1,India,England,KLRahul,RGSharma,LSLivingstone,2,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,26.2,India,England,KLRahul,RGSharma,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,26.3,India,England,KLRahul,RGSharma,LSLivingstone,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,26.4,India,England,RGSharma,KLRahul,LSLivingstone,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,26.5,India,England,RGSharma,KLRahul,LSLivingstone,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,26.6,India,England,RGSharma,KLRahul,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,27.1,India,England,KLRahul,RGSharma,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,27.2,India,England,KLRahul,RGSharma,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,27.3,India,England,KLRahul,RGSharma,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,27.4,India,England,KLRahul,RGSharma,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,27.5,India,England,RGSharma,KLRahul,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,27.6,India,England,RGSharma,KLRahul,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,28.1,India,England,RGSharma,KLRahul,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,28.2,India,England,RGSharma,KLRahul,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,28.3,India,England,RGSharma,KLRahul,LSLivingstone,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,28.4,India,England,RGSharma,KLRahul,LSLivingstone,2,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,28.5,India,England,RGSharma,KLRahul,LSLivingstone,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,28.6,India,England,KLRahul,RGSharma,LSLivingstone,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,29.1,India,England,RGSharma,KLRahul,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,29.2,India,England,RGSharma,KLRahul,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,29.3,India,England,RGSharma,KLRahul,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,29.4,India,England,KLRahul,RGSharma,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,29.5,India,England,RGSharma,KLRahul,MMAli,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,29.6,India,England,RGSharma,KLRahul,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,30.1,India,England,KLRahul,RGSharma,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,30.2,India,England,KLRahul,RGSharma,DJWilley,0,0,,,,,,caught,KLRahul,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,30.3,India,England,SAYadav,RGSharma,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,30.4,India,England,SAYadav,RGSharma,DJWilley,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,30.5,India,England,SAYadav,RGSharma,DJWilley,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,30.6,India,England,RGSharma,SAYadav,DJWilley,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,31.1,India,England,RGSharma,SAYadav,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,31.2,India,England,SAYadav,RGSharma,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,31.3,India,England,SAYadav,RGSharma,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,31.4,India,England,RGSharma,SAYadav,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,31.5,India,England,SAYadav,RGSharma,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,31.6,India,England,RGSharma,SAYadav,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,32.1,India,England,SAYadav,RGSharma,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,32.2,India,England,SAYadav,RGSharma,DJWilley,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,32.3,India,England,RGSharma,SAYadav,DJWilley,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,32.4,India,England,SAYadav,RGSharma,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,32.5,India,England,SAYadav,RGSharma,DJWilley,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,32.6,India,England,RGSharma,SAYadav,DJWilley,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,33.1,India,England,RGSharma,SAYadav,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,33.2,India,England,RGSharma,SAYadav,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,33.3,India,England,SAYadav,RGSharma,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,33.4,India,England,SAYadav,RGSharma,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,33.5,India,England,RGSharma,SAYadav,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,33.6,India,England,RGSharma,SAYadav,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,34.1,India,England,SAYadav,RGSharma,DJWilley,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,34.2,India,England,SAYadav,RGSharma,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,34.3,India,England,SAYadav,RGSharma,DJWilley,2,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,34.4,India,England,SAYadav,RGSharma,DJWilley,2,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,34.5,India,England,SAYadav,RGSharma,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,34.6,India,England,SAYadav,RGSharma,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,35.1,India,England,RGSharma,SAYadav,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,35.2,India,England,SAYadav,RGSharma,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,35.3,India,England,RGSharma,SAYadav,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,35.4,India,England,RGSharma,SAYadav,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,35.5,India,England,SAYadav,RGSharma,MMAli,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,35.6,India,England,SAYadav,RGSharma,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,36.1,India,England,SAYadav,RGSharma,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,36.2,India,England,SAYadav,RGSharma,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,36.3,India,England,SAYadav,RGSharma,AURashid,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,36.4,India,England,RGSharma,SAYadav,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,36.5,India,England,RGSharma,SAYadav,AURashid,0,0,,,,,,caught,RGSharma,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,36.6,India,England,RAJadeja,SAYadav,AURashid,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,37.1,India,England,RAJadeja,SAYadav,MMAli,2,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,37.2,India,England,RAJadeja,SAYadav,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,37.3,India,England,SAYadav,RAJadeja,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,37.4,India,England,RAJadeja,SAYadav,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,37.5,India,England,SAYadav,RAJadeja,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,37.6,India,England,RAJadeja,SAYadav,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,38.1,India,England,SAYadav,RAJadeja,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,38.2,India,England,SAYadav,RAJadeja,AURashid,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,38.3,India,England,RAJadeja,SAYadav,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,38.4,India,England,RAJadeja,SAYadav,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,38.5,India,England,RAJadeja,SAYadav,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,38.6,India,England,RAJadeja,SAYadav,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,39.1,India,England,SAYadav,RAJadeja,MMAli,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,39.2,India,England,SAYadav,RAJadeja,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,39.3,India,England,RAJadeja,SAYadav,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,39.4,India,England,SAYadav,RAJadeja,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,39.5,India,England,RAJadeja,SAYadav,MMAli,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,39.6,India,England,SAYadav,RAJadeja,MMAli,0,4,,,4,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,40.1,India,England,RAJadeja,SAYadav,AURashid,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,40.2,India,England,SAYadav,RAJadeja,AURashid,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,40.3,India,England,RAJadeja,SAYadav,AURashid,0,0,,,,,,lbw,RAJadeja,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,40.4,India,England,MohammedShami,SAYadav,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,40.5,India,England,MohammedShami,SAYadav,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,40.6,India,England,MohammedShami,SAYadav,AURashid,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,41.1,India,England,MohammedShami,SAYadav,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,41.2,India,England,MohammedShami,SAYadav,MAWood,0,0,,,,,,caught,MohammedShami,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,41.3,India,England,JJBumrah,SAYadav,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,41.4,India,England,JJBumrah,SAYadav,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,41.5,India,England,JJBumrah,SAYadav,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,41.6,India,England,JJBumrah,SAYadav,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,42.1,India,England,SAYadav,JJBumrah,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,42.2,India,England,SAYadav,JJBumrah,AURashid,2,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,42.3,India,England,SAYadav,JJBumrah,AURashid,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,42.4,India,England,SAYadav,JJBumrah,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,42.5,India,England,SAYadav,JJBumrah,AURashid,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,42.6,India,England,JJBumrah,SAYadav,AURashid,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,43.1,India,England,SAYadav,JJBumrah,MAWood,2,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,43.2,India,England,SAYadav,JJBumrah,MAWood,0,1,1,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,43.3,India,England,SAYadav,JJBumrah,MAWood,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,43.4,India,England,JJBumrah,SAYadav,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,43.5,India,England,JJBumrah,SAYadav,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,43.6,India,England,JJBumrah,SAYadav,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,43.7,India,England,JJBumrah,SAYadav,MAWood,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,44.1,India,England,SAYadav,JJBumrah,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,44.2,India,England,SAYadav,JJBumrah,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,44.3,India,England,SAYadav,JJBumrah,DJWilley,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,44.4,India,England,JJBumrah,SAYadav,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,44.5,India,England,JJBumrah,SAYadav,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,44.6,India,England,JJBumrah,SAYadav,DJWilley,0,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,45.1,India,England,SAYadav,JJBumrah,MAWood,6,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,45.2,India,England,SAYadav,JJBumrah,MAWood,1,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,45.3,India,England,JJBumrah,SAYadav,MAWood,4,0,,,,,,,,,
29,2023/24,10/29/2023,"BharatRatnaShriAtalBihariVajpayeeEkanaCricketStadium,Lucknow",1,45.4,India,England,JJBumrah,SAYadav,MAWood,0,0,,,,,,,,,
